"link_produk","judul_produk","harga","potongan_harga","flex-none src","rating","terjual","jenis","inline src","kota"
"https://shopee.co.id/-BARU-OPPO-A6t-Pro-Online-Exclusive-8GB-128GB-Snapdragon-685-7000mAh-Large-Battery-45W-SUPERVOOC-IP69-Water-Dust-Resistance--i.13140292.41978029395?extraParams=%7B%22display_model_id%22%3A350436623945%2C%22model_selection_logic%22%3A3%7D&sp_atk=fead597e-c298-4dbc-ba8d-47e1ff21ad35&xptdk=fead597e-c298-4dbc-ba8d-47e1ff21ad35","[BARU] OPPO A6t Pro Online Exclusive 8GB+128GB [Snapdragon 685, 7000mAh Large Battery 45W SUPERVOOC, IP69 Water & Dust Resistance]","4.099.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","366 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang"
"https://shopee.co.id/APPLE-iPHONE-17-PRO-(256GB-512GB-1TB)-Garansi-Resmi-Original-100--i.53222836.40778151844?extraParams=%7B%22display_model_id%22%3A330495572938%2C%22model_selection_logic%22%3A3%7D&sp_atk=a83083a2-a705-44a6-8819-d600b5438e38&xptdk=a83083a2-a705-44a6-8819-d600b5438e38","APPLE iPHONE 17 PRO (256GB / 512GB / 1TB) Garansi Resmi Original 100%","23.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","91 Terjual","2-5 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Kota Waringin Timur"
"https://shopee.co.id/Xiaomi-15T-(12-512GB)-Xiaomi-15T-Pro-(12-512GB)-Leica-Summilux-optical-lens-Dimensity-8400-Ultra-6.83-120Hz-eye-care-display-Massive-5500mAh-(typ)-battery-67W-HyperCharge-Official-Store--i.51925611.28712146920?extraParams=%7B%22display_model_id%22%3A266913372368%2C%22model_selection_logic%22%3A3%7D&sp_atk=dba2ea42-8d97-48c7-8cde-699b29648324&xptdk=dba2ea42-8d97-48c7-8cde-699b29648324","Xiaomi 15T (12/512GB) / Xiaomi 15T Pro (12/512GB) | Leica Summilux optical lens Dimensity 8400-Ultra | 6.83"" 120Hz eye-care display | Massive 5500mAh (typ) battery | 67W HyperCharge [Official Store]","7.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","10RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Tangerang"
"https://shopee.co.id/Xiaomi-Redmi-Note-15-8-128GB-8-256GB-Helio-G100-Ultra-6000mAh-Baterai-Garansi-Resmi-i.71769871.40078490145?extraParams=%7B%22display_model_id%22%3A315504540942%2C%22model_selection_logic%22%3A3%7D&sp_atk=af22041d-317c-4a64-b3d3-b053a836fe1c&xptdk=af22041d-317c-4a64-b3d3-b053a836fe1c","Xiaomi Redmi Note 15 8/128GB 8/256GB Helio G100 Ultra 6000mAh Baterai Garansi Resmi","3.035.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","15 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/devilmimi-realme-series-C85-PRO-Ultra-Batery-7000mAh-120Hz-AMOLED-Extended-RAM-8GB-16GB-256GB-ORI-i.1698327646.44027974357?extraParams=%7B%22display_model_id%22%3A430426692811%2C%22model_selection_logic%22%3A3%7D&sp_atk=6265bed4-010d-463d-9d40-c688ea027487&xptdk=6265bed4-010d-463d-9d40-c688ea027487","devilmimi realme series C85 PRO Ultra Batery 7000mAh | 120Hz AMOLED Extended RAM 8GB+16GB/256GB ORI","3.389.000","-51%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","48 Terjual","4 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Redmi-15C-(6GB-128GB)-(8GB-256GB)-Baterai-besar-6000mAh-dengan-pengisian-daya-33W-Desain-ramping-dan-elegan-Layar-Imersif-6.9-120Hz-50-MP-kamera-ganda-AI-Offical-Store--i.51925611.24836135524?extraParams=%7B%22display_model_id%22%3A276055249004%2C%22model_selection_logic%22%3A3%7D&sp_atk=63d72820-0c24-4171-9e9c-a83401fd2dde&xptdk=63d72820-0c24-4171-9e9c-a83401fd2dde","Xiaomi Redmi 15C (6GB/128GB) (8GB/256GB) | Baterai besar 6000mAh dengan pengisian daya 33W | Desain ramping dan elegan | Layar Imersif 6.9"" 120Hz | 50 MP kamera ganda AI [Offical Store]","1.899.000","-7%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","10RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Tangerang"
"https://shopee.co.id/Infinix-Note-Edge-5G-8GB-256GB-MediaTek-Dimensity-7100-AMOLED-50MP-6500mAh-Garansi-Resmi-1-Tahun-i.1516969716.43277999925?extraParams=%7B%22display_model_id%22%3A297332461300%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9a94534-e569-4661-b426-ad4a9c29e1d5&xptdk=a9a94534-e569-4661-b426-ad4a9c29e1d5","Infinix Note Edge 5G 8GB+256GB - MediaTek Dimensity 7100 - AMOLED - 50MP - 6500mAh - Garansi Resmi 1 Tahun","3.349.000","-12%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","205 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Barat"
"https://shopee.co.id/Samsung-Galaxy-A56-5G-12-256GB-Awesome-Graphite-i.1394523348.57954726405?extraParams=%7B%22display_model_id%22%3A287428729423%2C%22model_selection_logic%22%3A3%7D&sp_atk=41e7932a-ae8b-4b93-abaa-c801245e679d&xptdk=41e7932a-ae8b-4b93-abaa-c801245e679d","Samsung Galaxy A56 5G 12/256GB - Awesome Graphite","5.919.000","-15%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","111 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Pusat"
"https://shopee.co.id/Apple-Iphone-(14-128-GB)-(256-GB)-Garansi-Resmi-Bisa-Instant-Area-Malang--i.966967238.54705691150?extraParams=%7B%22display_model_id%22%3A297411765893%2C%22model_selection_logic%22%3A3%7D&sp_atk=9fbfddb3-1615-4154-a783-78eb8f617aaa&xptdk=9fbfddb3-1615-4154-a783-78eb8f617aaa","Apple Iphone (14 128 GB)  (256 GB) - Garansi Resmi [Bisa Instant Area Malang]","11.299.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","42 Terjual","< 2 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Malang"
"https://shopee.co.id/Samsung-Galaxy-A26-5G-8-256GB-RAM-8GB-ROM-256GB-Garansi-Resmi-i.1101386382.25956708663?extraParams=%7B%22display_model_id%22%3A196365427847%2C%22model_selection_logic%22%3A3%7D&sp_atk=f57b3a7a-c17a-46bb-8e9c-664dca68cc60&xptdk=f57b3a7a-c17a-46bb-8e9c-664dca68cc60","Samsung Galaxy A26 5G 8/256GB RAM 8GB ROM 256GB - Garansi Resmi","3.989.050","-7%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","1RB+ Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Selatan"
"https://shopee.co.id/Samsung-Galaxy-A07-4-64GB-4-128GB-6-128GB-8-256GB-Garansi-Resmi-i.308460192.23462196156?extraParams=%7B%22display_model_id%22%3A271221344233%2C%22model_selection_logic%22%3A3%7D&sp_atk=039c194c-be35-4eb3-8d4e-7f192186850d&xptdk=039c194c-be35-4eb3-8d4e-7f192186850d","Samsung Galaxy A07 4/64GB | 4/128GB | 6/128GB | 8/256GB Garansi Resmi","1.708.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","3RB+ Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Redmi-Note-15-Baterai-6000mAh-8-128GB-8-256GB-Garansi-Resmi-i.1111346496.51555621565?extraParams=%7B%22display_model_id%22%3A320508130503%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc78b822-6f61-48a7-bbb6-3a634cac4f76&xptdk=cc78b822-6f61-48a7-bbb6-3a634cac4f76","Xiaomi Redmi Note 15 Baterai 6000mAh 8/128GB | 8/256GB - Garansi Resmi","2.964.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","68 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Infinix-Note-60-5G-8GB-256GB-Display-144Hz-6.78-1.5K-AMPLED-Prosessor-Mediatek-Dimensity-7400-Ultimate-Main-Camera-50MP-With-OIS-Battery-6500mAh-NFC-Supported-Garansi-Resmi-1-Tahun-i.1516969716.50155891581?extraParams=%7B%22display_model_id%22%3A315654592866%2C%22model_selection_logic%22%3A3%7D&sp_atk=fcb9eee2-9b4f-4987-abf2-0b09f8aafd76&xptdk=fcb9eee2-9b4f-4987-abf2-0b09f8aafd76","Infinix Note 60 5G 8GB+256GB Display 144Hz 6.78"" 1.5K AMPLED Prosessor Mediatek Dimensity 7400 Ultimate Main Camera 50MP With OIS Battery 6500mAh  NFC Supported Garansi Resmi 1 Tahun","3.949.000","-21%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","679 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Barat"
"https://shopee.co.id/Redmi-Note-15-5G-(Ram-8-12GB-Rom-256-512GB-IP66-Snapdragon-6s-Gen3-Body-Titan-Durability)-i.49893858.55505247978?extraParams=%7B%22display_model_id%22%3A282360833676%2C%22model_selection_logic%22%3A3%7D&sp_atk=6fe820d4-1d3d-4152-952f-74bd7f86162c&xptdk=6fe820d4-1d3d-4152-952f-74bd7f86162c","Redmi Note 15 5G (Ram 8/12GB, Rom 256/512GB, IP66, Snapdragon 6s Gen3, Body Titan Durability)","3.916.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","46 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Poco-X7-Pro-5G-Ram-12-512-GB-Garansi-Resmi-i.536255382.26977863584?extraParams=%7B%22display_model_id%22%3A249168704358%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef65717e-2011-484e-85cb-3d699dbf1d05&xptdk=ef65717e-2011-484e-85cb-3d699dbf1d05","Xiaomi Poco X7 Pro 5G Ram 12/512 GB Garansi Resmi","5.179.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","2RB+ Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Redmi-Note-15-Pro-5G-8-256GB-12-512GB-Dimensity-7400-Ultra-AMOLED-120Hz-Garansi-Resmi-i.71769871.42828454839?extraParams=%7B%22display_model_id%22%3A254157118829%2C%22model_selection_logic%22%3A3%7D&sp_atk=6f28faf4-6b43-42ef-bc63-4fef9ec009b1&xptdk=6f28faf4-6b43-42ef-bc63-4fef9ec009b1","Xiaomi Redmi Note 15 Pro 5G 8/256GB 12/512GB Dimensity 7400-Ultra AMOLED 120Hz Garansi Resmi","4.834.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","17 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Redmi-15-(8GB-128GB)-(8GB-256GB)-Baterai-besar-7000mAh-Ekspansi-RAM-hingga-16GB-i.308460192.22970379210?extraParams=%7B%22display_model_id%22%3A266688445671%2C%22model_selection_logic%22%3A3%7D&sp_atk=8642a296-7c20-4ad2-80d8-c8b31b4f6d3a&xptdk=8642a296-7c20-4ad2-80d8-c8b31b4f6d3a","Xiaomi Redmi 15 (8GB/128GB) (8GB/256GB) Baterai besar 7000mAh | Ekspansi RAM hingga 16GB","2.433.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Tecno-Spark-Go-3-4GB-128GB-Garansi-Resmi-1-Tahun-i.1053062682.49354662991?extraParams=%7B%22display_model_id%22%3A375432509294%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6fa4ea3-98f0-4796-b317-79f84e7275f6&xptdk=b6fa4ea3-98f0-4796-b317-79f84e7275f6","Tecno Spark Go 3 [4GB+128GB] - Garansi Resmi 1 Tahun","1.499.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","56 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Xiaomi-Redmi-15C-6-128GB-8-256GB-RAM-6GB-8GB-ROM-128GB-256GB-i.160369383.17173976531?extraParams=%7B%22display_model_id%22%3A144790544990%2C%22model_selection_logic%22%3A3%7D&sp_atk=0deac1c8-7707-4f56-bb74-2b6733def18d&xptdk=0deac1c8-7707-4f56-bb74-2b6733def18d","Xiaomi Redmi 15C 6/128GB 8/256GB RAM 6GB 8GB ROM 128GB 256GB","2.023.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","4RB+ Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Infinix-Note-Edge-5G-8-256-GB-Garansi-Resmi-i.536255382.47755301260?extraParams=%7B%22display_model_id%22%3A365482199836%2C%22model_selection_logic%22%3A3%7D&sp_atk=304fde83-77de-4784-b3c7-ca74a26a2045&xptdk=304fde83-77de-4784-b3c7-ca74a26a2045","Infinix Note Edge 5G 8/256 GB Garansi Resmi","3.348.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","60 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Redmi-A5-4-128GB-Garansi-Resmi-i.287662257.26280559823?extraParams=%7B%22display_model_id%22%3A188341869882%2C%22model_selection_logic%22%3A3%7D&sp_atk=a7967d9b-1d66-4d16-acaa-ea5a3f51429c&xptdk=a7967d9b-1d66-4d16-acaa-ea5a3f51429c","Xiaomi Redmi A5 4/128GB Garansi Resmi","1.629.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","2RB+ Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Semarang"
"https://shopee.co.id/vivo-Y19S-(6-128)-50-MP-AI-Camera-5500mAh-15W-FlashCharge-SGS-Drop-Resistance-IP64-Dust-Waterproof-Dual-Speaker-Audio-Boost-i.30843261.26964058859?extraParams=%7B%22display_model_id%22%3A251777406091%2C%22model_selection_logic%22%3A3%7D&sp_atk=7370836f-2727-4372-8b99-bd92f8da4a4d&xptdk=7370836f-2727-4372-8b99-bd92f8da4a4d","vivo Y19S (6/128) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost","1.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","10RB+ Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Tangerang"
"https://shopee.co.id/Samsung-Galaxy-A07-4G-Helio-G99-4-64GB-4-128GB-6-128GB-8-256GB-Garansi-Resmi-SEIN-1-Tahun-i.1109456199.26360364851?extraParams=%7B%22display_model_id%22%3A227527572242%2C%22model_selection_logic%22%3A3%7D&sp_atk=bef60ff3-ce5a-42b7-8cf9-2196319be23f&xptdk=bef60ff3-ce5a-42b7-8cf9-2196319be23f","Samsung Galaxy A07 4G Helio G99 4/64GB | 4/128GB | 6/128GB | 8/256GB - Garansi Resmi SEIN 1 Tahun","1.635.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","3RB+ Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/TECNO-SPARK-40-NFC-8GB-256GB-6GB-128GB-Helio-G91-Batt-5.200mAh-Garansi-Resmi--i.105409987.54055950734?extraParams=%7B%22display_model_id%22%3A360538950066%2C%22model_selection_logic%22%3A3%7D&sp_atk=286ae7c6-7c05-4f5a-8e06-3009e4151de7&xptdk=286ae7c6-7c05-4f5a-8e06-3009e4151de7","TECNO SPARK 40 NFC - 8GB/256GB + 6GB/128GB - Helio G91 - Batt 5.200mAh - Garansi Resmi -","1.999.000","-11%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","18 Terjual","4 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sidoarjo"
"https://shopee.co.id/TECNO-SPARK-Go-3-4GB-4GB*-64GB-IP64-6.75-HD-120Hz-Smooth-Display-5000mAh-15W*-Charging-i.27662413.52206175804?extraParams=%7B%22display_model_id%22%3A287408111791%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9cb32ad-729b-493d-811f-e603bafe4694&xptdk=a9cb32ad-729b-493d-811f-e603bafe4694","TECNO SPARK Go 3 4GB+4GB*/64GB, IP64, 6.75"" HD+, 120Hz Smooth Display, 5000mAh, 15W* Charging","2.689.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","558 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Pusat"
"https://shopee.co.id/Infinix-Note-Edge-5G-8-128GB-Up-to-16GB-Extended-RAM-Dimensity-7100-5G-6.78%E2%80%9D-3D-Curved-Amoled-50MP-6500-mAh-NFC-i.342033216.54006504629?extraParams=%7B%22display_model_id%22%3A430585345043%2C%22model_selection_logic%22%3A3%7D&sp_atk=95bd3ab3-2ab2-4c03-bbf5-f2fd8b0c0b49&xptdk=95bd3ab3-2ab2-4c03-bbf5-f2fd8b0c0b49","Infinix Note Edge 5G+ 8/128GB - Up to 16GB Extended RAM - Dimensity 7100 5G - 6.78” 3D Curved Amoled - 50MP - 6500 mAh - NFC","3.249.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","24 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Samsung-Galaxy-A26-5G-8-256GB-Black-i.52635036.27930037808?extraParams=%7B%22display_model_id%22%3A118624877054%2C%22model_selection_logic%22%3A3%7D&sp_atk=bbfaf0f0-de5e-4f00-a9aa-4708f07b97f7&xptdk=bbfaf0f0-de5e-4f00-a9aa-4708f07b97f7","Samsung Galaxy A26 5G 8/256GB - Black","4.199.000","-18%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","9RB+ Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/realme-C71-6GB-12GB*-128GB-(6300-Baterai-45W-Fast-Charge-Military-Grade-Shock-Resistance-NFC)-i.109598751.41653712598?extraParams=%7B%22display_model_id%22%3A280311952429%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e8abd58-cd6e-4ef0-906a-69af3bd8afcc&xptdk=4e8abd58-cd6e-4ef0-906a-69af3bd8afcc","realme C71 6GB+12GB* |128GB (6300 Baterai | 45W Fast Charge | Military Grade Shock Resistance | NFC)","2.099.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Oppo-Reno-15F-5G-8-256GB-Garansi-Resmi-Indonesia-i.143199398.48705175908?extraParams=%7B%22display_model_id%22%3A340473165251%2C%22model_selection_logic%22%3A3%7D&sp_atk=7fd2d1aa-8316-4ddb-8577-909d966cecc1&xptdk=7fd2d1aa-8316-4ddb-8577-909d966cecc1","Oppo Reno 15F 5G 8/256GB Garansi Resmi Indonesia","6.499.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","26 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Xiaomi-Redmi-Note-14-5G-12-512GB-(-12GB-Extended-RAM-)-Garansi-Resmi-Xiaomi-i.227051022.29172663399?extraParams=%7B%22display_model_id%22%3A252563449552%2C%22model_selection_logic%22%3A3%7D&sp_atk=75f627ae-434f-4a5b-b4c4-f8b3c32b7795&xptdk=75f627ae-434f-4a5b-b4c4-f8b3c32b7795","Xiaomi Redmi Note 14 5G 12/512GB ( +12GB Extended RAM ) Garansi Resmi Xiaomi","2.799.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","5RB+ Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Bekasi"
"https://shopee.co.id/INFINIX-SMART-20-RAM-4GB-128GB-i.60878004.52156615847?extraParams=%7B%22display_model_id%22%3A410594514937%2C%22model_selection_logic%22%3A3%7D&sp_atk=8095f712-a42b-4330-8dcd-9f8c2d36d4f4&xptdk=8095f712-a42b-4330-8dcd-9f8c2d36d4f4","INFINIX SMART 20 RAM 4GB / 128GB","1.699.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","84 Terjual","2-5 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Samarinda"
"https://shopee.co.id/Infinix-Note-60-Pro-5G-8-256-GB-12-256-GB-Garansi-Resmi-i.536255382.55057271289?extraParams=%7B%22display_model_id%22%3A435646757044%2C%22model_selection_logic%22%3A3%7D&sp_atk=a493596d-3e30-404e-a6bc-6af68db3e803&xptdk=a493596d-3e30-404e-a6bc-6af68db3e803","Infinix Note 60 Pro 5G 8/256 GB 12/256 GB Garansi Resmi","5.099.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","6 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
